area,perimeter,aspect_ratio,h_mean,s_mean,v_mean,h_std,s_std,v_std,label
67934.0,1198.048828125,1.1304347515106201,48.1868782043457,137.99667358398438,150.3110809326172,35.104671478271484,71.20066833496094,62.99296951293945,1
3107.0,240.97056579589844,0.9333333373069763,26.607440948486328,154.99850463867188,173.759521484375,16.124656677246094,43.68704605102539,53.45145034790039,1
14750.0,486.0,0.9444444179534912,51.93404006958008,71.69214630126953,80.07589721679688,54.215850830078125,89.46037292480469,95.40672302246094,1
5195.0,385.36248779296875,0.97826087474823,56.610023498535156,123.61847686767578,122.71171569824219,67.30390930175781,72.60643768310547,74.41189575195312,1
2279.5,474.09039306640625,2.2063491344451904,70.59312438964844,158.0052490234375,163.56297302246094,42.16037368774414,69.12772369384766,54.38199996948242,1
39183.0,801.9411010742188,1.100000023841858,39.132713317871094,178.5976104736328,149.6366424560547,26.335670471191406,44.30451583862305,54.21491241455078,1
36146.0,905.9310302734375,1.2102564573287964,30.764406204223633,175.80999755859375,166.7764892578125,39.87641143798828,88.3357925415039,62.79808807373047,1
62244.0,1000.0,1.1361702680587769,20.99772071838379,107.9177474975586,170.021484375,24.94057273864746,103.78318786621094,61.85729217529297,1
39280.5,824.384765625,1.0942407846450806,42.267391204833984,166.0570831298828,163.49954223632812,24.219127655029297,72.71710968017578,70.74627685546875,1
3603.0,240.82843017578125,0.9523809552192688,27.176719665527344,177.38729858398438,159.45396423339844,13.189742088317871,39.81766128540039,66.37010192871094,1
1444.0,164.91168212890625,0.6851851940155029,50.15615463256836,123.30229949951172,93.00950622558594,38.84080505371094,67.1999740600586,50.56774139404297,1
883.5,215.98275756835938,1.25,20.071500778198242,181.53750610351562,165.8125,14.297531127929688,51.440582275390625,63.18038558959961,1
443.5,199.698486328125,0.43939393758773804,28.532392501831055,157.37774658203125,158.3563232421875,11.946075439453125,48.952964782714844,59.62529754638672,1
181.0,61.3137092590332,0.6666666865348816,50.61564636230469,115.18367004394531,99.50340270996094,38.77177047729492,72.73028564453125,57.29395294189453,1
1511.0,165.7989959716797,0.9111111164093018,21.302438735961914,161.031982421875,150.57452392578125,18.87763023376465,51.18637466430664,58.90552520751953,1
612677.5,10870.615234375,0.563182532787323,18.480850219726562,79.49325561523438,122.20730590820312,6.4516143798828125,27.96149444580078,44.40644073486328,1
17672.0,623.3868408203125,1.1960784196853638,46.419944763183594,83.17711639404297,125.59255981445312,46.18173599243164,66.22883605957031,42.840431213378906,1
9120.0,382.0,0.9896907210350037,22.23969078063965,47.116729736328125,54.460697174072266,40.59425354003906,81.05814361572266,82.45639038085938,1
26280.0,652.0,0.8121547102928162,55.554290771484375,229.63265991210938,183.28158569335938,32.9512825012207,35.13818359375,47.63138198852539,1
3224.0,596.107666015625,0.78125,65.13041687011719,153.24485778808594,151.36764526367188,68.32432556152344,44.22819900512695,56.14411926269531,1
6396.0,320.0,0.9518072009086609,54.95211410522461,93.4023208618164,80.26383972167969,51.45457077026367,94.05831146240234,88.61216735839844,1
17370.5,895.0609741210938,1.0266666412353516,63.5817756652832,198.37367248535156,154.09791564941406,33.29334259033203,52.88762664794922,45.339019775390625,1
15295.0,496.0,1.1551724672317505,41.27483367919922,70.41694641113281,84.10132598876953,50.165374755859375,84.61491394042969,101.4109115600586,1
11962.5,1196.222412109375,1.4892085790634155,30.812776565551758,181.7109375,180.15744018554688,26.712711334228516,41.720157623291016,49.396793365478516,1
